id,floor,max_floor,size,rent,maintenance_fee,deposit,key_money,layout,year_built,nearest_station,location,url
15592,16,16,103.69,740000,0,1480000,1480000,3LDK,2005,1,Sarugakucho| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/389117
15929,15,22,30.67,150000,0,300000,0,1R,2003,5,Kamiosaki| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/239116
19790,3,12,21.32,99500,8500,99500,0,1K,2006,6,Minamiazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/91820
17264,3,5,60.5,133000,10000,133000,0,2LDK,1992,7,Kichijoji kitamachi| Musashino-shi| Tokyo,http://www.realestate.co.jp/rent/view/233982
19358,2,2,50.56,250000,0,500000,0,1LDK,2006,1,Minamiaoyama| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/253767
21865,5,9,21.52,94000,8000,0,0,1K,2008,5,Higashienokicho| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/77508
10513,2,8,63.0,150000,10000,150000,150000,3LDK,1991,3,Kikukawa| Sumida-ku| Tokyo,http://www.realestate.co.jp/rent/view/492493
21769,4,2,28.87,68000,2000,0,0,2K,1978,13,Nishigaoka| Kita-ku| Tokyo,http://www.realestate.co.jp/rent/view/449700
19537,2,4,79.99,275000,10000,550000,0,2LDK,2002,5,Kitazawa| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/339617
7291,2,2,28.26,92000,5000,92000,92000,1K,2012,1,Horinochi| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/492953
15586,7,7,32.46,164000,8000,328000,0,1DK,2007,5,Mita| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/283864
16585,1,2,19.87,63000,4000,0,0,1K,2007,15,Nishiichinoe| Edogawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/241296
7954,1,5,23.25,88000,10000,88000,0,1K,2006,4,Higashigotanda| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/474972
20498,2,3,33.77,130000,4000,130000,0,1LDK,2014,7,Minamidai| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/416349
17110,19,19,105.83,340000,15000,680000,680000,2LDK,2008,7,Meguro| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/509261
11556,2,4,16.46,65000,0,0,0,1R,1984,6,Gohongi| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/364110
17053,4,6,40.12,180000,8000,180000,180000,1LDK,2015,4,Sendagaya| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/312067
19769,12,13,39.31,137000,8000,137000,0,1LDK,2010,8,Torigoe| Taito-ku| Tokyo,http://www.realestate.co.jp/rent/view/153493
12235,2,2,23.61,97500,3540,0,97500,1K,2012,6,Okusawa| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/495528
20707,5,5,27.96,89500,8000,89500,89500,1K,2010,1,Kanamecho| Toshima-ku| Tokyo,http://www.realestate.co.jp/rent/view/401932
7700,4,6,19.25,79000,9000,0,0,1K,1992,8,Shirokane| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/469230
11571,6,12,22.0,98000,9000,0,0,1K,2004,1,Nihombashibakurocho| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/404076
20827,3,5,20.1,100000,9500,0,0,1K,2001,12,Udagawacho| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/194959
8689,8,10,40.41,159000,12000,318000,0,1LDK,2015,10,Horinochi| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/371494
20828,2,2,23.18,38000,5000,0,0,1K,2001,30,Tomodamachi| Ome-shi| Tokyo,http://www.realestate.co.jp/rent/view/194976
12778,6,8,53.89,213000,10000,426000,0,1LDK,2004,8,Uehara| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/381870
12553,1,4,78.17,250000,0,500000,250000,3LDK,2002,10,Todoroki| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/176396
12828,9,2,20.72,81500,5540,0,81500,1K,2011,5,Sakuradai| Nerima-ku| Tokyo,http://www.realestate.co.jp/rent/view/409967
21440,2,3,59.08,212000,18000,424000,212000,2LDK,2002,7,Yoga| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/495824
10741,4,6,24.0,90000,10000,90000,0,1R,1988,3,Koyama| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/503085
15151,2,8,20.44,69000,12000,0,69000,1K,2002,9,Minami| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/197431
15731,1,4,16.96,52500,5500,52500,0,1K,1991,9,Horinochi| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/203827
20560,9,9,21.45,96000,12000,0,0,1K,2004,6,Hamamatsucho| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/61619
12040,7,12,26.25,104000,18540,0,104000,1K,2017,5,Otowa| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/435152
17309,4,4,56.12,204000,15000,408000,0,1LDK,2008,7,Hommachi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/214134
13211,4,4,17.16,49000,5500,0,0,1R,1992,7,Shimo| Kita-ku| Tokyo,http://www.realestate.co.jp/rent/view/401210
13481,1,3,19.87,87500,4540,0,87500,1K,2005,5,Okubo| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/347404
12732,20,20,185.12,900000,0,3600000,0,2LDK,2003,5,Roppongi| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/382516
12586,6,6,81.3,439000,0,878000,0,3LDK,2002,7,Higashiyama| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/461265
9252,1,1,16.5,48000,3000,0,0,1R,1989,7,Tokumaru| Itabashi-ku| Tokyo,http://www.realestate.co.jp/rent/view/432811
7067,1,1,22.56,63500,13000,63500,63500,1K,2006,8,Takaidonishi| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/483831
11411,2,3,28.5,99000,10000,99000,0,1R,2009,4,Yayoicho| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/484435
12513,7,7,114.93,321000,0,642000,0,2LDK,2002,7,Higashiyama| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/434529
13318,2,2,48.14,99000,3540,99000,0,2LDK,2014,19,Iwado minami| Komae-shi| Tokyo,http://www.realestate.co.jp/rent/view/390631
18649,8,8,30.95,237000,0,474000,0,1LDK,2005,4,Shirokanedai| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/204247
19004,2,5,29.61,122000,10000,122000,122000,1LDK,2014,9,Chuocho| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/297914
22453,1,3,89.46,570000,0,1140000,570000,2LDK,2017,8,Aobadai| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/452646
9070,2,5,20.94,68500,15000,0,0,1K,2013,4,Ikegami| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/485133
16517,3,3,40.28,151000,8000,151000,0,1DK,2005,10,Shibaura(2-4-chome)| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/207046
17843,8,11,19.8,75000,5000,75000,0,1R,1992,9,Hanakawado| Taito-ku| Tokyo,http://www.realestate.co.jp/rent/view/145752
18472,3,3,31.49,95000,3000,95000,95000,1DK,1989,5,Mita| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/88925
21972,11,11,50.34,259000,15000,518000,0,2LDK,2013,4,Akasaka| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/182105
22317,6,14,22.59,94500,8500,0,0,1K,2001,3,Roppongi| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/201574
21359,2,2,19.87,62000,5000,0,62000,1K,2013,5,Nishiaraihoncho| Adachi-ku| Tokyo,http://www.realestate.co.jp/rent/view/129507
8936,9,10,25.83,73000,15000,0,0,1K,2015,5,Toyotamakita| Nerima-ku| Tokyo,http://www.realestate.co.jp/rent/view/485092
21802,8,12,42.77,195000,0,390000,0,1LDK,2015,3,Toranomon| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/301915
12353,3,3,41.63,103000,7040,103000,103000,1LDK,2009,9,Tagara| Nerima-ku| Tokyo,http://www.realestate.co.jp/rent/view/345168
18603,6,7,27.23,75000,7000,75000,75000,1K,1985,2,Nakazato| Kita-ku| Tokyo,http://www.realestate.co.jp/rent/view/142256
22146,13,13,52.0,232000,10000,232000,0,1LDK,2003,5,Shirokanedai| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/460238
8629,4,4,20.44,79000,8000,79000,79000,1K,2010,10,Kameido| Koto-ku| Tokyo,http://www.realestate.co.jp/rent/view/430964
18523,4,3,43.22,140000,10000,140000,140000,1LDK,2003,12,Kamimeguro| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/382570
15710,2,9,25.0,59000,5000,59000,0,2K,1989,8,Nakamarucho| Itabashi-ku| Tokyo,http://www.realestate.co.jp/rent/view/190905
8179,3,11,19.36,82000,8000,82000,82000,1K,2001,1,Shirokanedai| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/469225
7863,3,3,27.31,72000,0,72000,72000,1K,1989,9,Hommachi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/444805
16550,1,3,22.6,59000,4000,59000,0,1R,1994,2,Wakamiya| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/184153
7766,3,3,22.65,91000,8000,91000,0,1K,2006,12,Kugahara| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/474174
10664,2,4,29.52,100000,3000,100000,100000,1R,2015,6,Kitasenzoku| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/357965
11854,1,3,83.31,240000,0,480000,240000,2LDK,1996,12,Kamiyoga| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/116310
14797,6,12,22.65,84500,6500,84500,0,1K,2002,3,Iwamotocho| Chiyoda-ku| Tokyo,http://www.realestate.co.jp/rent/view/131338
7628,3,14,24.32,82500,6500,0,0,1K,2007,11,Higashishinkoiwa| Katsushika-ku| Tokyo,http://www.realestate.co.jp/rent/view/394753
15040,7,8,32.4,73000,7000,73000,73000,1K,2005,15,Yahara| Nerima-ku| Tokyo,http://www.realestate.co.jp/rent/view/250061
18329,4,10,37.62,99000,5000,99000,99000,2K,1982,2,Kojima| Taito-ku| Tokyo,http://www.realestate.co.jp/rent/view/252149
9098,1,2,18.01,72000,15000,0,0,1R,2016,7,Chuo| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/381042
15684,3,3,29.1,75000,5000,75000,75000,1DK,1990,4,Setagaya| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/129673
18436,2,2,47.54,247000,15000,494000,0,1LDK,2008,7,Hommachi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/214133
13837,3,3,59.67,168000,0,336000,168000,1LDK,1988,4,Koenjiminami| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/415706
7061,4,4,26.43,72500,13000,0,0,1K,2014,9,Sekimachiminami| Nerima-ku| Tokyo,http://www.realestate.co.jp/rent/view/466359
7912,5,5,35.35,130000,5000,0,0,1LDK,1985,6,Minamishinagawa| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/452147
14814,1,2,23.97,44000,5000,0,0,1K,2004,18,Gakuen| Musashimurayama-shi| Tokyo,http://www.realestate.co.jp/rent/view/239605
16436,1,3,27.32,81000,2000,81000,81000,1K,2014,8,Wada| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/250909
11306,7,11,37.67,150000,0,300000,0,1LDK,2005,3,Tomigaya| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/390206
15047,4,6,55.39,107000,12000,214000,0,2LDK,1991,7,Ayase| Adachi-ku| Tokyo,http://www.realestate.co.jp/rent/view/167726
20958,1,2,46.37,54000,5000,54000,54000,2DK,1998,20,Haijimacho| Akishima-shi| Tokyo,http://www.realestate.co.jp/rent/view/179235
22276,1,9,26.35,89200,7800,89200,0,1K,2004,6,Tsukishima| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/131648
8870,1,2,20.0,28000,3000,0,0,1K,1988,10,Higashitamagawagakuen| Machida-shi| Tokyo,http://www.realestate.co.jp/rent/view/433820
22037,8,10,23.79,99000,10000,0,0,1K,2006,3,Kamiuma| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/468551
15494,4,9,18.5,75000,4000,75000,0,1K,1999,3,Sasazuka| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/252889
7881,3,10,20.72,81000,8000,81000,0,1R,2014,10,Ikebukuro (2-4-chome)| Toshima-ku| Tokyo,http://www.realestate.co.jp/rent/view/446868
21672,7,35,53.4,232000,8000,464000,232000,1LDK,2004,6,Takanawa| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/439998
18999,4,9,18.63,71000,6000,0,71000,1R,1998,6,Wakamatsucho| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/132876
11721,9,13,46.09,170000,8000,170000,170000,2DK,2004,3,Nihombashiningyocho| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/503703
16812,1,3,81.08,230000,8000,230000,0,2LDK,2007,4,Shinjuku| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/243800
8052,3,3,22.35,88000,2000,0,0,1K,2008,3,Nakanobu| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/474092
7510,4,4,25.67,71500,5000,71500,71500,1K,2007,9,Takamatsucho| Tachikawa-shi| Tokyo,http://www.realestate.co.jp/rent/view/474991
21745,2,2,26.0,55000,3000,10000,0,1DK,1985,9,Sakaecho| Nishitokyo-shi| Tokyo,http://www.realestate.co.jp/rent/view/441383
8216,12,12,28.18,189000,5000,189000,189000,1LDK,2017,7,Sendagaya| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/495306
10770,5,5,107.13,440000,10000,880000,0,2LDK,2002,4,Nishiazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/329112
20534,3,5,16.01,46000,4000,46000,46000,1K,1988,11,Yahiro| Sumida-ku| Tokyo,http://www.realestate.co.jp/rent/view/351513
13952,2,2,33.0,63000,0,0,0,2K,1987,14,Horikiri| Katsushika-ku| Tokyo,http://www.realestate.co.jp/rent/view/448102
12041,1,2,28.12,78500,4540,0,78500,1DK,1991,6,Sengoku| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/352080
22280,2,7,38.0,170000,7000,340000,170000,1SLDK,2014,7,Minamiazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/291258
8074,5,5,21.46,89000,10500,0,89000,1K,1997,5,Takaban| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/509205
9222,2,2,16.0,57000,3000,0,0,1R,1976,8,Honan| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/416135
10159,2,3,21.47,67000,3000,0,67000,1K,2014,10,Ogi| Adachi-ku| Tokyo,http://www.realestate.co.jp/rent/view/454937
16680,2,11,18.41,72000,5000,72000,0,1K,2001,4,Nishishinjuku| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/252068
22064,7,7,20.79,99000,9500,0,0,1K,2003,8,Mita| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/379991
8283,9,9,15.56,71000,6000,0,0,1R,1985,4,Nishigotanda| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/473461
12007,1,2,22.35,95000,5500,0,0,1K,2011,5,Hyakunincho| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/137756
10923,13,13,55.11,271000,15000,271000,0,2LDK,2017,10,Shimomeguro| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/485694
14281,4,4,22.65,78200,6800,78200,0,1K,2007,8,Asagayaminami| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/402476
8175,7,15,23.04,104000,10000,104000,104000,1K,2005,3,Roppongi| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/367424
9163,12,12,21.0,125000,0,0,0,1K,2002,8,Mita| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/12398
12957,13,13,24.33,96000,0,192000,96000,1K,2005,5,Nihombashikoamicho| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/415718
10189,1,3,27.8,74500,3000,0,74500,1R,2013,20,Sano| Adachi-ku| Tokyo,http://www.realestate.co.jp/rent/view/455929
12706,19,19,150.71,1300000,0,5200000,0,2SLDK,2002,7,Motoazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/405577
15588,3,5,53.4,168000,12000,168000,168000,2LDK,2013,9,Takaidohigashi| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/230189
16865,2,4,16.63,38500,6500,0,0,1R,1988,11,Takasago| Katsushika-ku| Tokyo,http://www.realestate.co.jp/rent/view/131230
20094,2,3,32.34,110000,5000,110000,110000,1LDK,2002,9,Hyakunincho| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/202297
21236,1,2,19.87,62000,4000,0,0,1K,1999,13,Sakai| Musashino-shi| Tokyo,http://www.realestate.co.jp/rent/view/224141
11909,1,1,18.06,90000,4540,0,0,1DK,1991,10,Nakameguro| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/353264
12910,5,11,53.0,180000,10000,180000,0,1LDK,1972,7,Sarugakucho| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/155288
19096,4,7,47.21,160000,10000,160000,160000,2LDK,2002,2,Todoroki| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/347261
16985,6,7,18.3,54000,5000,54000,54000,1R,1991,4,Chidori| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/298403
21305,9,9,53.06,113000,5000,113000,0,1DK,2005,7,Kamezawa| Sumida-ku| Tokyo,http://www.realestate.co.jp/rent/view/187313
17123,12,15,61.2,217000,12000,434000,217000,2LDK,2006,2,Shibadaimon| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/204244
9253,6,15,22.8,155000,0,0,0,1K,2003,8,Nishiazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/12388
18485,3,30,59.82,199000,12000,398000,0,2LDK,2010,16,Shiba(4.5-chome)| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/140153
19484,6,5,48.0,96000,3000,192000,0,1LDK,2010,7,Mori| Koto-ku| Tokyo,http://www.realestate.co.jp/rent/view/342179
16246,3,7,23.7,79500,6000,0,0,1K,2002,6,Nishihara| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/166078
16499,5,14,19.32,75000,5000,75000,75000,1K,1998,6,Nishigotanda| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/252726
8075,1,1,22.51,74500,13000,0,0,1K,2010,9,Nakamagome| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/473393
19704,5,5,28.8,70000,3500,70000,70000,1DK,1989,4,Minamiotsuka| Toshima-ku| Tokyo,http://www.realestate.co.jp/rent/view/256791
18776,18,21,51.25,290000,15000,290000,290000,2LDK,2015,3,Akasaka| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/313356
19122,2,2,24.76,105000,6000,0,0,1K,2004,7,Nishigotanda| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/92884
22061,4,7,41.63,128000,10000,128000,128000,1LDK,1973,3,Yoyogi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/380659
9716,2,2,26.08,75500,5500,0,75500,1K,2007,7,Horikiri| Katsushika-ku| Tokyo,http://www.realestate.co.jp/rent/view/476556
16863,2,2,16.0,50000,3000,0,0,1K,1985,9,Nogata| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/185178
17849,3,16,35.29,143000,8000,286000,0,1K,2007,2,Shirokanedai| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/298040
19290,33,33,84.26,280000,20000,560000,280000,3LDK,2008,10,Konan| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/215554
7685,4,4,14.5,66000,0,0,0,1R,1985,13,Otsuka| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/494892
14930,7,7,62.19,172000,8000,344000,172000,1K,2007,6,Shirokane| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/248552
18059,24,55,52.02,197000,16000,197000,197000,1LDK,2010,1,Kachidoki| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/302815
6981,5,5,26.14,81000,17000,81000,0,1K,2017,2,Kameido| Koto-ku| Tokyo,http://www.realestate.co.jp/rent/view/475391
